Country,Commodity,Attribute,Version,Unit,Year,Value
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T cellulose dry matter,2007,0.0067999999932
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T cellulose dry matter,2008,0.007999999992
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T cellulose dry matter,2009,0.0091999999908
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T cellulose dry matter,2010,0.0031999999968
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T cellulose dry matter,2011,0.0083999999916
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T cellulose dry matter,2012,0.0551999999448
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T cellulose dry matter,2013,0.077999999922
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T dry matter,2000,0
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T dry matter,2001,0
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T dry matter,2002,0
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T dry matter,2003,0.0135
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T dry matter,2004,0.018
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T dry matter,2005,0.0207
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T dry matter,2006,0.0468
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T dry matter,2007,0.0153
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T dry matter,2008,0.018
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T dry matter,2009,0.0207
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T dry matter,2010,0.0072
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T dry matter,2011,0.0189
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T dry matter,2012,0.1242
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T dry matter,2013,0.1755
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T fat dry matter,2000,0
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T fat dry matter,2001,0
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T fat dry matter,2002,0
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T fat dry matter,2003,0.00432
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T fat dry matter,2004,0.00576
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T fat dry matter,2005,0.006624
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T fat dry matter,2006,0.014976
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T fat dry matter,2007,0.004896
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T fat dry matter,2008,0.00576
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T fat dry matter,2009,0.006624
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T fat dry matter,2010,0.002304
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T fat dry matter,2011,0.006048
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T fat dry matter,2012,0.039744
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T fat dry matter,2013,0.05616
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T fresh matter,2000,0
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T fresh matter,2001,0
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T fresh matter,2002,0
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T fresh matter,2003,0.015
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T fresh matter,2004,0.02
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T fresh matter,2005,0.023
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T fresh matter,2006,0.052
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T fresh matter,2007,0.017
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T fresh matter,2008,0.02
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T fresh matter,2009,0.023
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T fresh matter,2010,0.008
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T fresh matter,2011,0.021
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T fresh matter,2012,0.138
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T fresh matter,2013,0.195
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T other components dry matter,2000,0
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T other components dry matter,2001,0
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T other components dry matter,2002,0
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T other components dry matter,2003,0.001987499997
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T other components dry matter,2004,0.002649999996
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T other components dry matter,2005,0.0030474999954
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T other components dry matter,2006,0.0068899999896
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T other components dry matter,2007,0.0022524999966
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T other components dry matter,2008,0.002649999996
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T other components dry matter,2009,0.0030474999954
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T other components dry matter,2010,0.0010599999984
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T other components dry matter,2011,0.0027824999958
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T other components dry matter,2012,0.0182849999724
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T other components dry matter,2013,0.025837499961
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T protein dry matter,2000,0
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T protein dry matter,2001,0
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T protein dry matter,2002,0
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T protein dry matter,2003,0.0009000000045
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T protein dry matter,2004,0.001200000006
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T protein dry matter,2005,0.0013800000069
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T protein dry matter,2006,0.0031200000156
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T protein dry matter,2007,0.0010200000051
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T protein dry matter,2008,0.001200000006
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T protein dry matter,2009,0.0013800000069
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T protein dry matter,2010,0.0004800000024
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T protein dry matter,2011,0.0012600000063
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T protein dry matter,2012,0.0082800000414
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T protein dry matter,2013,0.0117000000585
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T sugar and starch dry matter,2000,0
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T sugar and starch dry matter,2001,0
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T sugar and starch dry matter,2002,0
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T sugar and starch dry matter,2003,0.0002925000045
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T sugar and starch dry matter,2004,0.000390000006
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T sugar and starch dry matter,2005,0.0004485000069
Bulgaria,"Hazelnuts, with shell",Production,Version 4,1000 T sugar and starch dry matter,2006,0.0010140000156
